,Code,Name,Close,Changes,ChagesRatio,Volume,Amount,Open,High,Low,Marcap,MarcapRatio,Stocks,ForeignShares,ForeignRatio,Rank,Date,ChangesRatio,TotalCount
7844,002200,수출포장,24700.0,700.0,2.9,31228.0,770996400.0,24900.0,25200.0,23000.0,98800000000.0,0.01,4000000.0,200270.0,5.01,1264.0,2018-08-16,,
7845,003490,대한항공,27100.0,-450.0,-1.6,477051.0,12856947600.0,27300.0,27350.0,26650.0,2570289581400.0,0.15,94844634.0,15425817.0,16.26,105.0,2018-08-16,,
7846,002200,수출포장,24600.0,-100.0,-0.4,10702.0,264168450.0,25200.0,25250.0,24000.0,98400000000.0,0.01,4000000.0,198574.0,4.96,1277.0,2018-08-17,,
7847,003490,대한항공,27750.0,650.0,2.4,487140.0,13487650300.0,27200.0,28150.0,27150.0,2631938593500.0,0.15,94844634.0,15456511.0,16.3,106.0,2018-08-17,,
7848,002200,수출포장,24250.0,-350.0,-1.4,4256.0,102824050.0,24700.0,25000.0,23900.0,97000000000.0,0.01,4000000.0,197888.0,4.95,1294.0,2018-08-20,,
7849,003490,대한항공,27300.0,-450.0,-1.6,346023.0,9498644350.0,27800.0,28000.0,27000.0,2589258508200.0,0.15,94844634.0,15448224.0,16.29,106.0,2018-08-20,,
7850,002200,수출포장,24200.0,-50.0,-0.2,7726.0,185012400.0,23850.0,24250.0,23800.0,96800000000.0,0.01,4000000.0,197023.0,4.93,1300.0,2018-08-21,,
7851,003490,대한항공,27350.0,50.0,0.2,458651.0,12462227600.0,27300.0,27450.0,26900.0,2594000739900.0,0.15,94844634.0,15463192.0,16.3,106.0,2018-08-21,,
7852,002200,수출포장,23500.0,-700.0,-2.9,8145.0,193464250.0,23900.0,24100.0,23500.0,94000000000.0,0.01,4000000.0,195504.0,4.89,1323.0,2018-08-22,,
7853,003490,대한항공,27850.0,500.0,1.8,482591.0,13380935750.0,27550.0,27900.0,27250.0,2641423056900.0,0.15,94844634.0,15473737.0,16.31,105.0,2018-08-22,,
7854,002200,수출포장,22900.0,-600.0,-2.6,25231.0,576676900.0,24400.0,24400.0,22400.0,91600000000.0,0.01,4000000.0,194500.0,4.86,1340.0,2018-08-23,,
7855,003490,대한항공,27850.0,0.0,0.0,199749.0,5552426450.0,27850.0,27950.0,27650.0,2641423056900.0,0.15,94844634.0,15462825.0,16.3,104.0,2018-08-23,,
7856,002200,수출포장,23100.0,200.0,0.9,2900.0,66753750.0,22950.0,23300.0,22750.0,92400000000.0,0.01,4000000.0,194488.0,4.86,1336.0,2018-08-24,,
7857,003490,대한항공,27900.0,50.0,0.2,207558.0,5781946400.0,27650.0,28100.0,27550.0,2646165288600.0,0.15,94844634.0,15478320.0,16.32,104.0,2018-08-24,,
7858,002200,수출포장,23450.0,350.0,1.5,7129.0,166419700.0,23100.0,23600.0,23000.0,93800000000.0,0.01,4000000.0,194246.0,4.86,1324.0,2018-08-27,,
7859,003490,대한항공,28050.0,150.0,0.5,300668.0,8416127800.0,27900.0,28100.0,27850.0,2660391983700.0,0.15,94844634.0,15470510.0,16.31,105.0,2018-08-27,,
7860,002200,수출포장,23800.0,350.0,1.5,5516.0,131248150.0,23650.0,24100.0,23200.0,95200000000.0,0.01,4000000.0,194493.0,4.86,1316.0,2018-08-28,,
7861,003490,대한항공,28600.0,550.0,2.0,485438.0,13871865200.0,28300.0,28850.0,28100.0,2712556532400.0,0.15,94844634.0,15528007.0,16.37,103.0,2018-08-28,,
7862,002200,수출포장,24050.0,250.0,1.0,6651.0,158568900.0,24000.0,24100.0,23550.0,96200000000.0,0.01,4000000.0,194848.0,4.87,1313.0,2018-08-29,,
7863,003490,대한항공,28300.0,-300.0,-1.0,256022.0,7272157850.0,28650.0,28850.0,28050.0,2684103142200.0,0.15,94844634.0,15514601.0,16.36,105.0,2018-08-29,,
7864,002200,수출포장,23800.0,-250.0,-1.0,3931.0,94277350.0,24200.0,24200.0,23800.0,95200000000.0,0.01,4000000.0,195163.0,4.88,1319.0,2018-08-30,,
7865,003490,대한항공,27900.0,-400.0,-1.4,422197.0,11785722100.0,28300.0,28300.0,27700.0,2646165288600.0,0.15,94844634.0,15503466.0,16.35,105.0,2018-08-30,,
7866,002200,수출포장,24750.0,950.0,4.0,8941.0,218429800.0,24050.0,24850.0,23800.0,99000000000.0,0.01,4000000.0,196700.0,4.92,1291.0,2018-08-31,,
7867,003490,대한항공,28050.0,150.0,0.5,249660.0,6961385650.0,27700.0,28100.0,27700.0,2660391983700.0,0.14,94844634.0,15534277.0,16.38,105.0,2018-08-31,,
7868,002200,수출포장,25350.0,600.0,2.4,20506.0,525780550.0,24950.0,26250.0,24800.0,101400000000.0,0.01,4000000.0,197816.0,4.95,1269.0,2018-09-03,,
7869,003490,대한항공,28150.0,100.0,0.4,260705.0,7346187700.0,28100.0,28350.0,28000.0,2669876447100.0,0.15,94844634.0,15546051.0,16.39,104.0,2018-09-03,,
7870,002200,수출포장,26000.0,650.0,2.6,19248.0,498594550.0,25650.0,26150.0,25000.0,104000000000.0,0.01,4000000.0,201165.0,5.03,1256.0,2018-09-04,,
7871,003490,대한항공,27750.0,-400.0,-1.4,506408.0,14059006750.0,28100.0,28200.0,27550.0,2631938593500.0,0.14,94844634.0,15471228.0,16.31,107.0,2018-09-04,,
7872,002200,수출포장,25950.0,-50.0,-0.2,40132.0,1044788950.0,26150.0,26500.0,25750.0,103800000000.0,0.01,4000000.0,201520.0,5.04,1253.0,2018-09-05,,
7873,003490,대한항공,27700.0,-50.0,-0.2,387234.0,10752512550.0,27650.0,28050.0,27600.0,2627196361800.0,0.14,94844634.0,15518971.0,16.36,107.0,2018-09-05,,
7874,002200,수출포장,27250.0,1300.0,5.0,39477.0,1051992300.0,25800.0,27500.0,25750.0,109000000000.0,0.01,4000000.0,209279.0,5.23,1202.0,2018-09-06,,
7875,003490,대한항공,27450.0,-250.0,-0.9,417494.0,11519535250.0,27600.0,27900.0,27350.0,2603485203300.0,0.14,94844634.0,15621182.0,16.47,107.0,2018-09-06,,
7876,002200,수출포장,26800.0,-450.0,-1.6,10626.0,283862650.0,27500.0,27500.0,26300.0,107200000000.0,0.01,4000000.0,208356.0,5.21,1212.0,2018-09-07,,
7877,003490,대한항공,27700.0,250.0,0.9,327951.0,9054235300.0,27450.0,27750.0,27450.0,2627196361800.0,0.15,94844634.0,15681579.0,16.53,107.0,2018-09-07,,
7878,002200,수출포장,27050.0,250.0,0.9,11563.0,314607800.0,26900.0,27500.0,26750.0,108200000000.0,0.01,4000000.0,208544.0,5.21,1213.0,2018-09-10,,
7879,003490,대한항공,27450.0,-250.0,-0.9,308976.0,8437221300.0,27500.0,27750.0,27150.0,2603485203300.0,0.14,94844634.0,15630863.0,16.48,109.0,2018-09-10,,
7880,002200,수출포장,27050.0,0.0,0.0,6573.0,178277650.0,26900.0,27600.0,26650.0,108200000000.0,0.01,4000000.0,209344.0,5.23,1220.0,2018-09-11,,
7881,003490,대한항공,27350.0,-100.0,-0.4,250516.0,6857243100.0,27300.0,27600.0,27150.0,2594000739900.0,0.14,94844634.0,15642920.0,16.49,111.0,2018-09-11,,
7882,002200,수출포장,27450.0,400.0,1.5,6642.0,182938800.0,27700.0,27750.0,27150.0,109800000000.0,0.01,4000000.0,208880.0,5.22,1208.0,2018-09-12,,
7883,003490,대한항공,27850.0,500.0,1.8,417388.0,11563749450.0,27450.0,27850.0,27350.0,2641423056900.0,0.15,94844634.0,15627833.0,16.48,109.0,2018-09-12,,
7884,002200,수출포장,28100.0,650.0,2.4,45493.0,1298513050.0,27450.0,29250.0,27300.0,112400000000.0,0.01,4000000.0,214578.0,5.36,1194.0,2018-09-13,,
7885,003490,대한항공,28900.0,1050.0,3.8,1016407.0,29017783150.0,27550.0,29050.0,27550.0,2741009922600.0,0.15,94844634.0,15760673.0,16.62,105.0,2018-09-13,,
7886,002200,수출포장,28400.0,300.0,1.1,15550.0,444678200.0,28200.0,29200.0,28200.0,113600000000.0,0.01,4000000.0,216646.0,5.42,1193.0,2018-09-14,,
7887,003490,대한항공,29250.0,350.0,1.2,763266.0,22373426050.0,29150.0,29600.0,28900.0,2774205544500.0,0.15,94844634.0,15729915.0,16.58,105.0,2018-09-14,,
7888,002200,수출포장,25900.0,-2500.0,-8.8,41786.0,1116949700.0,28400.0,28550.0,25600.0,103600000000.0,0.01,4000000.0,213776.0,5.34,1253.0,2018-09-17,,
7889,003490,대한항공,28850.0,-400.0,-1.4,281178.0,8143418700.0,29150.0,29300.0,28800.0,2736267690900.0,0.15,94844634.0,15761654.0,16.62,105.0,2018-09-17,,
7890,002200,수출포장,26350.0,450.0,1.7,20894.0,555898200.0,26200.0,27450.0,26000.0,105400000000.0,0.01,4000000.0,215325.0,5.38,1249.0,2018-09-18,,
7891,003490,대한항공,28900.0,50.0,0.2,374874.0,10817181482.0,28700.0,29100.0,28650.0,2741009922600.0,0.15,94844634.0,15707141.0,16.56,104.0,2018-09-18,,
7892,002200,수출포장,25150.0,-1200.0,-4.6,15899.0,404364050.0,27000.0,27100.0,24850.0,100600000000.0,0.01,4000000.0,213434.0,5.34,1267.0,2018-09-19,,
7893,003490,대한항공,28250.0,-650.0,-2.2,292007.0,8286876150.0,28900.0,29000.0,28200.0,2679360910500.0,0.15,94844634.0,15710978.0,16.56,106.0,2018-09-19,,
7894,002200,수출포장,24650.0,-500.0,-2.0,10179.0,251612050.0,24750.0,26300.0,24150.0,98600000000.0,0.01,4000000.0,213471.0,5.34,1276.0,2018-09-20,,
7895,003490,대한항공,28450.0,200.0,0.7,454036.0,13004602550.0,28400.0,29000.0,28150.0,2698329837300.0,0.15,94844634.0,15732894.0,16.59,103.0,2018-09-20,,
7896,002200,수출포장,24750.0,100.0,0.4,6597.0,163624500.0,24400.0,25100.0,24400.0,99000000000.0,0.01,4000000.0,212868.0,5.32,1282.0,2018-09-21,,
7897,003490,대한항공,28600.0,150.0,0.5,293021.0,8369725050.0,28900.0,28950.0,28450.0,2712556532400.0,0.15,94844634.0,15762893.0,16.62,107.0,2018-09-21,,
7898,002200,수출포장,25500.0,750.0,3.0,9520.0,242383300.0,24500.0,26100.0,24500.0,102000000000.0,0.01,4000000.0,211437.0,5.29,1252.0,2018-09-27,,
7899,003490,대한항공,28100.0,-500.0,-1.8,585833.0,16436219550.0,28600.0,28650.0,27900.0,2665134215400.0,0.14,94844634.0,15725795.0,16.58,108.0,2018-09-27,,
7900,002200,수출포장,25250.0,-250.0,-1.0,8324.0,209700300.0,25800.0,25800.0,24950.0,101000000000.0,0.01,4000000.0,210512.0,5.26,1258.0,2018-09-28,,
7901,003490,대한항공,28100.0,0.0,0.0,386515.0,10843431550.0,28050.0,28250.0,27650.0,2665134215400.0,0.14,94844634.0,15737207.0,16.59,107.0,2018-09-28,,
7902,002200,수출포장,24400.0,-850.0,-3.4,38105.0,924087600.0,25100.0,25550.0,23900.0,97600000000.0,0.01,4000000.0,211019.0,5.28,1301.0,2018-10-01,,
7903,003490,대한항공,28100.0,0.0,0.0,397553.0,11135862900.0,28000.0,28200.0,27750.0,2665134215400.0,0.14,94844634.0,15726554.0,16.58,107.0,2018-10-01,,
7904,002200,수출포장,24400.0,0.0,0.0,21571.0,525942950.0,24800.0,24800.0,24200.0,97600000000.0,0.01,4000000.0,213105.0,5.33,1286.0,2018-10-02,,
7905,003490,대한항공,27250.0,-850.0,-3.0,775729.0,21321115900.0,27850.0,28100.0,27200.0,2584516276500.0,0.14,94844634.0,15660932.0,16.51,110.0,2018-10-02,,
7906,002200,수출포장,23850.0,-550.0,-2.2,29135.0,695804350.0,24300.0,24400.0,23750.0,95400000000.0,0.01,4000000.0,213093.0,5.33,1294.0,2018-10-04,,
7907,003490,대한항공,27200.0,-50.0,-0.2,527380.0,14341754050.0,27300.0,27550.0,27000.0,2579774044800.0,0.14,94844634.0,15607229.0,16.46,110.0,2018-10-04,,
7908,002200,수출포장,23800.0,-50.0,-0.2,14860.0,353541050.0,23700.0,24250.0,23550.0,95200000000.0,0.01,4000000.0,213053.0,5.33,1288.0,2018-10-05,,
7909,003490,대한항공,27700.0,500.0,1.8,410496.0,11260037500.0,27000.0,27800.0,26850.0,2627196361800.0,0.15,94844634.0,15572139.0,16.42,107.0,2018-10-05,,
7910,002200,수출포장,23800.0,0.0,0.0,21421.0,511800650.0,23650.0,24250.0,23650.0,95200000000.0,0.01,4000000.0,212393.0,5.31,1282.0,2018-10-08,,
7911,003490,대한항공,27600.0,-100.0,-0.4,242732.0,6745842000.0,27500.0,28050.0,27450.0,2617711898400.0,0.15,94844634.0,15597099.0,16.44,106.0,2018-10-08,,
7912,002200,수출포장,22500.0,-1300.0,-5.5,29509.0,666663600.0,23800.0,23800.0,22000.0,90000000000.0,0.01,4000000.0,215147.0,5.38,1302.0,2018-10-10,,
7913,003490,대한항공,27150.0,-450.0,-1.6,368832.0,10111704100.0,27350.0,27750.0,27150.0,2575031813100.0,0.15,94844634.0,15548050.0,16.39,105.0,2018-10-10,,
7914,002200,수출포장,21850.0,-650.0,-2.9,16369.0,354970250.0,22000.0,22000.0,21050.0,87400000000.0,0.01,4000000.0,218542.0,5.46,1274.0,2018-10-11,,
7915,003490,대한항공,25450.0,-1700.0,-6.3,881536.0,22862825250.0,26550.0,26650.0,25450.0,2413795935300.0,0.14,94844634.0,15534590.0,16.38,109.0,2018-10-11,,
7916,002200,수출포장,22400.0,550.0,2.5,7742.0,171846950.0,21300.0,22500.0,21300.0,89600000000.0,0.01,4000000.0,218775.0,5.47,1269.0,2018-10-12,,
7917,003490,대한항공,25750.0,300.0,1.2,365284.0,9388711650.0,25050.0,26100.0,25050.0,2442249325500.0,0.14,94844634.0,15538367.0,16.38,111.0,2018-10-12,,
7918,002200,수출포장,22800.0,400.0,1.8,2696.0,61553550.0,22700.0,23250.0,22400.0,91200000000.0,0.01,4000000.0,218699.0,5.47,1252.0,2018-10-15,,
7919,003490,대한항공,25550.0,-200.0,-0.8,159444.0,4085008100.0,25850.0,25900.0,25500.0,2423280398700.0,0.14,94844634.0,15529540.0,16.37,109.0,2018-10-15,,
7920,002200,수출포장,23200.0,400.0,1.8,5130.0,117932800.0,23350.0,23350.0,22800.0,92800000000.0,0.01,4000000.0,217629.0,5.44,1253.0,2018-10-16,,
7921,003490,대한항공,25700.0,150.0,0.6,237524.0,6093497450.0,25400.0,25900.0,25400.0,2437507093800.0,0.14,94844634.0,15508168.0,16.35,109.0,2018-10-16,,
7922,002200,수출포장,23150.0,-50.0,-0.2,5349.0,124268400.0,23500.0,23750.0,22950.0,92600000000.0,0.01,4000000.0,216474.0,5.41,1266.0,2018-10-17,,
7923,003490,대한항공,25950.0,250.0,1.0,257763.0,6682095250.0,26100.0,26200.0,25700.0,2461218252300.0,0.14,94844634.0,15508687.0,16.35,108.0,2018-10-17,,
7924,002200,수출포장,22950.0,-200.0,-0.9,1552.0,35454250.0,23400.0,23400.0,22700.0,91800000000.0,0.01,4000000.0,216037.0,5.4,1271.0,2018-10-18,,
7925,003490,대한항공,26750.0,800.0,3.1,347686.0,9091742900.0,26000.0,26900.0,25650.0,2537093959500.0,0.15,94844634.0,15456896.0,16.3,106.0,2018-10-18,,
7926,002200,수출포장,22850.0,-100.0,-0.4,4557.0,103574200.0,23100.0,23600.0,22400.0,91400000000.0,0.01,4000000.0,215462.0,5.39,1274.0,2018-10-19,,
7927,003490,대한항공,27000.0,250.0,0.9,268253.0,7188582500.0,26500.0,27150.0,26150.0,2560805118000.0,0.15,94844634.0,15450529.0,16.29,105.0,2018-10-19,,
7928,002200,수출포장,23050.0,200.0,0.9,1030.0,23652800.0,22750.0,23150.0,22750.0,92200000000.0,0.01,4000000.0,215353.0,5.38,1260.0,2018-10-22,,
7929,003490,대한항공,26950.0,-50.0,-0.2,163730.0,4403098500.0,26650.0,27050.0,26550.0,2556062886300.0,0.15,94844634.0,15431071.0,16.27,104.0,2018-10-22,,
7930,002200,수출포장,22200.0,-850.0,-3.7,5217.0,116006400.0,23050.0,23050.0,21900.0,88800000000.0,0.01,4000000.0,213590.0,5.34,1278.0,2018-10-23,,
7931,003490,대한항공,26300.0,-650.0,-2.4,244747.0,6485708900.0,26850.0,27100.0,26100.0,2494413874200.0,0.15,94844634.0,15416171.0,16.25,105.0,2018-10-23,,
7932,002200,수출포장,21700.0,-500.0,-2.2,3451.0,75135200.0,22200.0,22200.0,21650.0,86800000000.0,0.01,4000000.0,212905.0,5.32,1280.0,2018-10-24,,
7933,003490,대한항공,27250.0,950.0,3.6,578288.0,15722339650.0,26750.0,27450.0,26700.0,2584516276500.0,0.16,94844634.0,15487071.0,16.33,99.0,2018-10-24,,
7934,002200,수출포장,21250.0,-450.0,-2.1,4421.0,93236400.0,21250.0,21250.0,20900.0,85000000000.0,0.01,4000000.0,212262.0,5.31,1272.0,2018-10-25,,
7935,003490,대한항공,27250.0,0.0,0.0,392781.0,10518449950.0,26600.0,27250.0,26300.0,2584516276500.0,0.16,94844634.0,15449658.0,16.29,99.0,2018-10-25,,
7936,002200,수출포장,20350.0,-900.0,-4.2,13512.0,273082200.0,21150.0,21500.0,19900.0,81400000000.0,0.01,4000000.0,212033.0,5.3,1284.0,2018-10-26,,
7937,003490,대한항공,26350.0,-900.0,-3.3,360866.0,9550569000.0,27050.0,27150.0,26050.0,2499156105900.0,0.16,94844634.0,15434628.0,16.27,98.0,2018-10-26,,
7938,002200,수출포장,20150.0,-200.0,-1.0,10406.0,210790500.0,20350.0,20650.0,20000.0,80600000000.0,0.01,4000000.0,211866.0,5.3,1224.0,2018-10-29,,
7939,003490,대한항공,25700.0,-650.0,-2.5,370975.0,9572385200.0,26350.0,26600.0,25350.0,2437507093800.0,0.16,94844634.0,15404589.0,16.24,102.0,2018-10-29,,
7940,002200,수출포장,20350.0,200.0,1.0,17290.0,346952250.0,20150.0,20500.0,19750.0,81400000000.0,0.01,4000000.0,211162.0,5.28,1240.0,2018-10-30,,
7941,003490,대한항공,25800.0,100.0,0.4,285995.0,7350833350.0,25200.0,26200.0,25200.0,2446991557200.0,0.16,94844634.0,15399268.0,16.24,101.0,2018-10-30,,
7942,002200,수출포장,20350.0,0.0,0.0,10971.0,221508550.0,20350.0,20950.0,19950.0,81400000000.0,0.01,4000000.0,210683.0,5.27,1257.0,2018-10-31,,
7943,003490,대한항공,27450.0,1650.0,6.4,641164.0,17272658050.0,25850.0,27450.0,25800.0,2603485203300.0,0.16,94844634.0,15557426.0,16.4,95.0,2018-10-31,,
7944,002200,수출포장,20350.0,0.0,0.0,20074.0,412312950.0,20150.0,21250.0,20150.0,81400000000.0,0.01,4000000.0,210813.0,5.27,1279.0,2018-11-01,,
7945,003490,대한항공,28050.0,600.0,2.2,798966.0,22430549000.0,27350.0,28300.0,27150.0,2660391983700.0,0.17,94844634.0,15542266.0,16.39,92.0,2018-11-01,,
7946,002200,수출포장,21150.0,800.0,3.9,5677.0,119099150.0,20200.0,21350.0,20200.0,84600000000.0,0.01,4000000.0,210562.0,5.26,1277.0,2018-11-02,,
7947,003490,대한항공,29350.0,1300.0,4.6,1462021.0,42879481350.0,28550.0,29650.0,28550.0,2783690007900.0,0.17,94844634.0,15694279.0,16.55,92.0,2018-11-02,,
7948,002200,수출포장,20350.0,-800.0,-3.8,11334.0,231745800.0,21400.0,21400.0,20250.0,81400000000.0,0.01,4000000.0,209228.0,5.23,1300.0,2018-11-05,,
7949,003490,대한항공,29000.0,-350.0,-1.2,491206.0,14277633050.0,29000.0,29550.0,28650.0,2750494386000.0,0.17,94844634.0,15720853.0,16.58,93.0,2018-11-05,,
7950,002200,수출포장,20450.0,100.0,0.5,5333.0,108488850.0,20750.0,20750.0,20250.0,81800000000.0,0.0,4000000.0,209142.0,5.23,1301.0,2018-11-06,,
7951,003490,대한항공,29350.0,350.0,1.2,385367.0,11309401650.0,28950.0,29700.0,28950.0,2783690007900.0,0.17,94844634.0,15754991.0,16.61,92.0,2018-11-06,,
7952,002200,수출포장,20150.0,-300.0,-1.5,6117.0,123934100.0,20450.0,20500.0,19950.0,80600000000.0,0.0,4000000.0,207766.0,5.19,1303.0,2018-11-07,,
7953,003490,대한항공,30200.0,850.0,2.9,1041203.0,31323910150.0,29400.0,30550.0,29400.0,2864307946800.0,0.18,94844634.0,15870346.0,16.73,88.0,2018-11-07,,
7954,002200,수출포장,20200.0,50.0,0.2,9577.0,193438600.0,20150.0,20550.0,20100.0,80800000000.0,0.0,4000000.0,208134.0,5.2,1316.0,2018-11-08,,
7955,003490,대한항공,30000.0,-200.0,-0.7,589053.0,17686318350.0,30500.0,30800.0,29600.0,2845339020000.0,0.17,94844634.0,15832746.0,16.69,90.0,2018-11-08,,
7956,002200,수출포장,20200.0,0.0,0.0,7921.0,158837750.0,20100.0,20500.0,19950.0,80800000000.0,0.0,4000000.0,207650.0,5.19,1313.0,2018-11-09,,
7957,003490,대한항공,30000.0,0.0,0.0,417893.0,12441479000.0,29750.0,30100.0,29350.0,2845339020000.0,0.17,94844634.0,15847455.0,16.71,89.0,2018-11-09,,
7958,002200,수출포장,20700.0,500.0,2.5,6961.0,143023850.0,20200.0,20800.0,20100.0,82800000000.0,0.01,4000000.0,208206.0,5.21,1296.0,2018-11-12,,
7959,003490,대한항공,29450.0,-550.0,-1.8,283441.0,8385315100.0,29750.0,30100.0,29350.0,2793174471300.0,0.17,94844634.0,15858795.0,16.72,92.0,2018-11-12,,
7960,002200,수출포장,20650.0,-50.0,-0.2,1223.0,24894050.0,20400.0,20650.0,20100.0,82600000000.0,0.01,4000000.0,207877.0,5.2,1297.0,2018-11-13,,
7961,003490,대한항공,29700.0,250.0,0.8,502663.0,14675061450.0,29100.0,29800.0,28500.0,2816885629800.0,0.17,94844634.0,15825870.0,16.69,91.0,2018-11-13,,
7962,002200,수출포장,20850.0,200.0,1.0,4497.0,93139200.0,20650.0,20900.0,20350.0,83400000000.0,0.01,4000000.0,206950.0,5.17,1292.0,2018-11-14,,
7963,003490,대한항공,32500.0,2800.0,9.4,2705130.0,86618166450.0,31600.0,32500.0,31200.0,3082450605000.0,0.19,94844634.0,16887835.0,17.81,84.0,2018-11-14,,
7964,002200,수출포장,19450.0,-1400.0,-6.7,45009.0,888417400.0,20850.0,20850.0,19300.0,77800000000.0,0.0,4000000.0,201085.0,5.03,1350.0,2018-11-15,,
7965,003490,대한항공,32550.0,50.0,0.2,672163.0,21754940500.0,32350.0,32700.0,31850.0,3087192836700.0,0.19,94844634.0,17046065.0,17.97,84.0,2018-11-15,,
7966,002200,수출포장,20250.0,800.0,4.1,41351.0,829658450.0,19750.0,20400.0,19700.0,81000000000.0,0.0,4000000.0,202980.0,5.07,1329.0,2018-11-16,,
7967,003490,대한항공,33400.0,850.0,2.6,1551405.0,51542700900.0,33000.0,33800.0,32600.0,3167810775600.0,0.19,94844634.0,17153049.0,18.09,83.0,2018-11-16,,
7968,002200,수출포장,20100.0,-150.0,-0.7,6910.0,138695250.0,20500.0,20500.0,19900.0,80400000000.0,0.0,4000000.0,202026.0,5.05,1345.0,2018-11-19,,
7969,003490,대한항공,32600.0,-800.0,-2.4,1191817.0,38668502600.0,33700.0,33700.0,32000.0,3091935068400.0,0.19,94844634.0,17236219.0,18.17,87.0,2018-11-19,,
7970,002200,수출포장,20300.0,200.0,1.0,22538.0,456491350.0,20050.0,20550.0,19900.0,81200000000.0,0.0,4000000.0,202891.0,5.07,1329.0,2018-11-20,,
7971,003490,대한항공,32900.0,300.0,0.9,774105.0,25617152950.0,32200.0,33450.0,32200.0,3120388458600.0,0.19,94844634.0,17454909.0,18.4,83.0,2018-11-20,,
7972,002200,수출포장,20300.0,0.0,0.0,12315.0,251154400.0,20500.0,20700.0,20250.0,81200000000.0,0.0,4000000.0,201193.0,5.03,1332.0,2018-11-21,,
7973,003490,대한항공,33450.0,550.0,1.7,791760.0,26255124100.0,33300.0,33450.0,32700.0,3172553007300.0,0.19,94844634.0,17676048.0,18.64,85.0,2018-11-21,,
7974,002200,수출포장,20850.0,550.0,2.7,7289.0,150611500.0,20350.0,21000.0,19750.0,83400000000.0,0.01,4000000.0,202204.0,5.06,1306.0,2018-11-22,,
7975,003490,대한항공,32500.0,-950.0,-2.8,723209.0,23547726550.0,33450.0,33450.0,32250.0,3082450605000.0,0.19,94844634.0,17726030.0,18.69,87.0,2018-11-22,,
7976,002200,수출포장,20700.0,-150.0,-0.7,16427.0,342526650.0,21000.0,21300.0,20600.0,82800000000.0,0.01,4000000.0,198852.0,4.97,1301.0,2018-11-23,,
7977,003490,대한항공,32550.0,50.0,0.2,503042.0,16190593100.0,32500.0,32750.0,31850.0,3087192836700.0,0.19,94844634.0,17848805.0,18.82,85.0,2018-11-23,,
7978,002200,수출포장,20850.0,150.0,0.7,7498.0,156603850.0,21000.0,21250.0,20750.0,83400000000.0,0.01,4000000.0,198564.0,4.96,1297.0,2018-11-26,,
7979,003490,대한항공,32750.0,200.0,0.6,715237.0,23420187800.0,33000.0,33300.0,32250.0,3106161763500.0,0.19,94844634.0,17835211.0,18.8,88.0,2018-11-26,,
7980,002200,수출포장,20900.0,50.0,0.2,16907.0,352749650.0,21000.0,21500.0,20600.0,83600000000.0,0.01,4000000.0,199590.0,4.99,1305.0,2018-11-27,,
7981,003490,대한항공,32650.0,-100.0,-0.3,439785.0,14339810600.0,32900.0,33000.0,32350.0,3096677300100.0,0.19,94844634.0,18006092.0,18.98,89.0,2018-11-27,,
7982,002200,수출포장,20550.0,-350.0,-1.7,17034.0,349361150.0,21100.0,21350.0,20100.0,82200000000.0,0.0,4000000.0,199695.0,4.99,1324.0,2018-11-28,,
7983,003490,대한항공,32400.0,-250.0,-0.8,598271.0,19268066350.0,32700.0,32850.0,32000.0,3072966141600.0,0.19,94844634.0,18235013.0,19.23,89.0,2018-11-28,,
7984,002200,수출포장,20400.0,-150.0,-0.7,8045.0,164582100.0,20700.0,20700.0,20300.0,81600000000.0,0.0,4000000.0,199523.0,4.99,1334.0,2018-11-29,,
7985,003490,대한항공,33400.0,1000.0,3.1,854630.0,28158386650.0,32800.0,33400.0,32300.0,3167810775600.0,0.19,94844634.0,18344497.0,19.34,85.0,2018-11-29,,
7986,002200,수출포장,20250.0,-150.0,-0.7,6214.0,126210050.0,20400.0,20650.0,20150.0,81000000000.0,0.0,4000000.0,198833.0,4.97,1342.0,2018-11-30,,
7987,003490,대한항공,31900.0,-1500.0,-4.5,890923.0,28709093600.0,33250.0,33250.0,31700.0,3025543824600.0,0.18,94844634.0,18280741.0,19.27,90.0,2018-11-30,,
7988,002200,수출포장,20750.0,500.0,2.5,11800.0,243724000.0,20700.0,20850.0,20450.0,83000000000.0,0.0,4000000.0,200911.0,5.02,1335.0,2018-12-03,,
7989,003490,대한항공,31700.0,-200.0,-0.6,953321.0,30327098800.0,32200.0,32550.0,31300.0,3006574897800.0,0.18,94844634.0,18725560.0,19.74,91.0,2018-12-03,,
7990,002200,수출포장,21100.0,350.0,1.7,8148.0,169471600.0,20750.0,21200.0,20400.0,84400000000.0,0.01,4000000.0,200285.0,5.01,1320.0,2018-12-04,,
7991,003490,대한항공,31250.0,-450.0,-1.4,384766.0,12071541600.0,31700.0,31800.0,31150.0,2963894812500.0,0.18,94844634.0,18813924.0,19.84,92.0,2018-12-04,,
7992,002200,수출포장,20650.0,-450.0,-2.1,11600.0,240988600.0,21100.0,21450.0,20250.0,82600000000.0,0.01,4000000.0,201079.0,5.03,1335.0,2018-12-05,,
7993,003490,대한항공,31600.0,350.0,1.1,457904.0,14409674350.0,30850.0,31750.0,30800.0,2997090434400.0,0.18,94844634.0,18976417.0,20.01,91.0,2018-12-05,,
7994,002200,수출포장,20500.0,-150.0,-0.7,10972.0,225619800.0,20750.0,20800.0,20350.0,82000000000.0,0.01,4000000.0,199665.0,4.99,1312.0,2018-12-06,,
